file                , episode, scene, grasp_idx, bin_assigned, bin_realized, axis, pin_ok, steps, pos_err_m, rot_err_rad, reach, close_label, caption, all
train_regrasp_off.h5,     686,   376,         0,            1, 1           , -x  ,      1,    17,  0.058941, 0.05424    ,     0,           0,       1,   0
train_regrasp_off.h5,     687,   376,         1,            2, 2           , +y  ,      1,    14,  0.225381, 0.874045   ,     0,           0,       1,   0
train_regrasp_off.h5,     688,   377,         0,            2, 2           , +y  ,      1,    21,  0.00463 , 0.000254   ,     1,           1,       1,   1
train_regrasp_off.h5,     689,   377,         1,            3, 3           , -y  ,      1,    21,  0.004578, 0.000355   ,     1,           1,       1,   1
train_regrasp_off.h5,     690,   377,         2,            5, 5           , -z  ,      1,    21,  0.004551, 0.000215   ,     1,           1,       1,   1
train_regrasp_off.h5,     691,   378,         0,            3, 3           , -y  ,      1,    21,  0.004544, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     692,   379,         0,            0, 0           , +x  ,      1,    21,  0.004414, 0.000893   ,     1,           1,       1,   1
train_regrasp_off.h5,     693,   379,         1,            1, 1           , -x  ,      1,    21,  0.004596, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     694,   379,         2,            2, 2           , +y  ,      1,    21,  0.004458, 0.000478   ,     1,           1,       1,   1
train_regrasp_off.h5,     695,   379,         3,            3, 2           , -y  ,      0,    21,  0.004576, 7.5e-05    ,     1,           1,       0,   0
train_regrasp_off.h5,     696,   379,         4,            5, 5           , -z  ,      1,    21,  0.004491, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     697,   380,         0,            0, 0           , +x  ,      1,    21,  0.004512, 0.00024    ,     1,           1,       1,   1
train_regrasp_off.h5,     698,   380,         1,            1, 1           , -x  ,      1,    13,  0.126678, 0.922161   ,     0,           0,       1,   0
train_regrasp_off.h5,     699,   380,         2,            2, 2           , +y  ,      1,    21,  0.004489, 0.001686   ,     1,           1,       1,   1
train_regrasp_off.h5,     700,   380,         3,            3, 3           , -y  ,      1,    21,  0.004591, 0.001169   ,     1,           1,       1,   1
train_regrasp_off.h5,     701,   381,         0,            0, 0           , +x  ,      1,    21,  0.004631, 0.000546   ,     1,           1,       1,   1
train_regrasp_off.h5,     702,   381,         1,            1, 1           , -x  ,      1,    13,  0.164642, 0.751249   ,     0,           0,       1,   0
train_regrasp_off.h5,     703,   381,         2,            2, 2           , +y  ,      1,    21,  0.004455, 0.000273   ,     1,           1,       1,   1
train_regrasp_off.h5,     704,   381,         3,            3, 3           , -y  ,      1,    21,  0.00455 , 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     705,   382,         0,            0, 0           , +x  ,      1,    14,  0.142379, 0.623485   ,     0,           0,       1,   0
train_regrasp_off.h5,     706,   382,         1,            2, 2           , +y  ,      1,    21,  0.004622, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     707,   382,         2,            3, 3           , -y  ,      1,    16,  0.047083, 0.263552   ,     0,           0,       1,   0
train_regrasp_off.h5,     708,   383,         0,            0, 0           , +x  ,      1,    15,  0.042745, 0.399911   ,     0,           0,       1,   0
train_regrasp_off.h5,     709,   383,         1,            1, 1           , -x  ,      1,    21,  0.004578, 0.00039    ,     1,           1,       1,   1
train_regrasp_off.h5,     710,   383,         2,            2, 2           , +y  ,      1,    21,  0.004628, 0.000557   ,     1,           1,       1,   1
train_regrasp_off.h5,     711,   383,         3,            3, 3           , -y  ,      1,    12,  0.143078, 0.930044   ,     0,           0,       1,   0
train_regrasp_off.h5,     712,   383,         4,            5, 5           , -z  ,      1,    21,  0.004635, 0.000217   ,     1,           1,       1,   1
train_regrasp_off.h5,     713,   384,         0,            0, 0           , +x  ,      1,    21,  0.00454 , 0.00017    ,     1,           1,       1,   1
train_regrasp_off.h5,     714,   384,         1,            1, 1           , -x  ,      1,    11,  0.278406, 1.352421   ,     0,           0,       1,   0
train_regrasp_off.h5,     715,   384,         2,            2, 2           , +y  ,      1,    17,  0.049588, 0.063737   ,     0,           0,       1,   0
train_regrasp_off.h5,     716,   384,         3,            3, 3           , -y  ,      1,    16,  0.039714, 0.241221   ,     0,           0,       1,   0
train_regrasp_off.h5,     717,   385,         0,            0, 0           , +x  ,      1,    21,  0.004546, 0.000726   ,     1,           1,       1,   1
train_regrasp_off.h5,     718,   385,         1,            1, 1           , -x  ,      1,    21,  0.004606, 0.000205   ,     1,           1,       1,   1
train_regrasp_off.h5,     719,   385,         2,            2, 2           , +y  ,      1,    21,  0.00447 , 0.000712   ,     1,           1,       1,   1
train_regrasp_off.h5,     720,   385,         3,            3, 3           , -y  ,      1,    16,  0.054981, 0.265247   ,     0,           0,       1,   0
train_regrasp_off.h5,     721,   386,         0,            0, 0           , +x  ,      1,    17,  0.048897, 0.060975   ,     0,           0,       1,   0
train_regrasp_off.h5,     722,   386,         1,            2, 2           , +y  ,      1,    21,  0.004233, 0.001423   ,     1,           1,       1,   1
train_regrasp_off.h5,     723,   386,         2,            3, 3           , -y  ,      1,    14,  0.112443, 0.591183   ,     0,           0,       1,   0
train_regrasp_off.h5,     724,   387,         0,            0, 0           , +x  ,      1,    20,  0.0207  , 0.000494   ,     0,           0,       1,   0
train_regrasp_off.h5,     725,   387,         1,            1, 1           , -x  ,      0,    21,  0.004492, 0.000459   ,     1,           1,       0,   0
train_regrasp_off.h5,     726,   387,         2,            2, 2           , +y  ,      1,    17,  0.046195, 0.069758   ,     0,           0,       1,   0
train_regrasp_off.h5,     727,   387,         3,            3, 3           , -y  ,      1,    21,  0.004636, 0.000245   ,     1,           1,       1,   1
train_regrasp_off.h5,     728,   387,         4,            5, 5           , -z  ,      1,    21,  0.004491, 0.000624   ,     1,           1,       1,   1
train_regrasp_off.h5,     729,   388,         0,            1, 1           , -x  ,      1,    12,  0.134051, 0.660575   ,     0,           0,       1,   0
train_regrasp_off.h5,     730,   388,         1,            4, 4           , +z  ,      1,    21,  0.004616, 0.000258   ,     1,           1,       1,   1
train_regrasp_off.h5,     731,   390,         0,            2, 2           , +y  ,      1,    21,  0.004599, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     732,   391,         0,            3, 3           , -y  ,      1,    21,  0.00449 , 0.000654   ,     1,           1,       1,   1
train_regrasp_off.h5,     733,   392,         0,            0, 0           , +x  ,      1,    21,  0.004396, 0.000398   ,     1,           1,       1,   1
train_regrasp_off.h5,     734,   392,         1,            1, 1           , -x  ,      1,    13,  0.12268 , 0.683613   ,     0,           0,       1,   0
train_regrasp_off.h5,     735,   392,         2,            2, 2           , +y  ,      1,    21,  0.004601, 0.000181   ,     1,           1,       1,   1
train_regrasp_off.h5,     736,   392,         3,            3, 3           , -y  ,      1,    21,  0.004556, 0.000147   ,     1,           1,       1,   1
train_regrasp_off.h5,     737,   393,         0,            0, 0           , +x  ,      1,    13,  0.159745, 0.827313   ,     0,           0,       1,   0
train_regrasp_off.h5,     738,   393,         1,            1, 1           , -x  ,      1,    12,  0.16334 , 0.819826   ,     0,           0,       1,   0
train_regrasp_off.h5,     739,   393,         2,            2, 2           , +y  ,      1,    21,  0.004627, 0.000183   ,     1,           1,       1,   1
train_regrasp_off.h5,     740,   394,         0,            0, 0           , +x  ,      1,    21,  0.004531, 0.000325   ,     1,           1,       1,   1
train_regrasp_off.h5,     741,   394,         1,            1, 1           , -x  ,      1,    15,  0.10236 , 0.395555   ,     0,           0,       1,   0
train_regrasp_off.h5,     742,   394,         2,            2, 2           , +y  ,      1,    21,  0.004679, 0.00034    ,     1,           1,       1,   1
train_regrasp_off.h5,     743,   394,         3,            3, 3           , -y  ,      1,    21,  0.004512, 0.000532   ,     1,           1,       1,   1
train_regrasp_off.h5,     744,   394,         4,            5, 5           , -z  ,      1,    18,  0.046458, 0.016944   ,     0,           0,       1,   0
train_regrasp_off.h5,     745,   395,         0,            0, 0           , +x  ,      1,    21,  0.004542, 0.000322   ,     1,           1,       1,   1
train_regrasp_off.h5,     746,   395,         1,            1, 1           , -x  ,      1,    16,  0.067614, 0.335659   ,     0,           0,       1,   0
train_regrasp_off.h5,     747,   397,         0,            0, 0           , +x  ,      1,    21,  0.004536, 0.000538   ,     1,           1,       1,   1
train_regrasp_off.h5,     748,   397,         1,            5, 5           , -z  ,      1,    21,  0.004542, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     749,   400,         0,            1, 1           , -x  ,      1,    11,  0.281619, 1.407601   ,     0,           0,       1,   0
train_regrasp_off.h5,     750,   401,         0,            4, 4           , +z  ,      1,    13,  0.153343, 0.969746   ,     0,           0,       1,   0
train_regrasp_off.h5,     751,   402,         0,            2, 2           , +y  ,      1,    21,  0.004557, 0.000422   ,     1,           1,       1,   1
train_regrasp_off.h5,     752,   408,         0,            1, 1           , -x  ,      1,    15,  0.090843, 0.364925   ,     0,           0,       1,   0
train_regrasp_off.h5,     753,   408,         1,            2, 2           , +y  ,      1,    17,  0.049636, 0.055523   ,     0,           0,       1,   0
train_regrasp_off.h5,     754,   408,         2,            3, 3           , -y  ,      1,    14,  0.051578, 0.482313   ,     0,           0,       1,   0
train_regrasp_off.h5,     755,   409,         0,            1, 1           , -x  ,      1,    21,  0.004594, 0.000356   ,     1,           1,       1,   1
train_regrasp_off.h5,     756,   409,         1,            3, 3           , -y  ,      1,    21,  0.004609, 0.000778   ,     1,           1,       1,   1
train_regrasp_off.h5,     757,   410,         0,            1, 1           , -x  ,      1,    21,  0.004623, 0.000419   ,     1,           1,       1,   1
train_regrasp_off.h5,     758,   410,         1,            2, 2           , +y  ,      1,    21,  0.00507 , 0.001227   ,     1,           1,       1,   1
train_regrasp_off.h5,     759,   410,         2,            3, 3           , -y  ,      1,    21,  0.004583, 0.000283   ,     1,           1,       1,   1
train_regrasp_off.h5,     760,   411,         0,            0, 0           , +x  ,      1,    10,  0.111153, 1.258199   ,     0,           0,       1,   0
train_regrasp_off.h5,     761,   411,         1,            2, 2           , +y  ,      1,    11,  0.113729, 1.195456   ,     0,           0,       1,   0
train_regrasp_off.h5,     762,   411,         2,            3, 3           , -y  ,      1,    15,  0.124738, 0.516317   ,     0,           0,       1,   0
train_regrasp_off.h5,     763,   412,         0,            2, 2           , +y  ,      1,    21,  0.004527, 0.000207   ,     1,           1,       1,   1
train_regrasp_off.h5,     764,   412,         1,            3, 3           , -y  ,      1,    21,  0.004537, 0.000458   ,     1,           1,       1,   1
train_regrasp_off.h5,     765,   412,         2,            4, 4           , +z  ,      1,    11,  0.176393, 0.787899   ,     0,           0,       1,   0
train_regrasp_off.h5,     766,   412,         3,            5, 5           , -z  ,      1,    10,  0.276434, 1.529348   ,     0,           0,       1,   0
train_regrasp_off.h5,     767,   413,         0,            2, 2           , +y  ,      1,    18,  0.049313, 0.006858   ,     0,           0,       1,   0
train_regrasp_off.h5,     768,   413,         1,            3, 3           , -y  ,      1,    21,  0.004589, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     769,   413,         2,            4, 1           , +z  ,      1,    15,  0.079318, 0.232956   ,     0,           0,       0,   0
train_regrasp_off.h5,     770,   413,         3,            5, 5           , -z  ,      1,    21,  0.004578, 0.000293   ,     1,           1,       1,   1
train_regrasp_off.h5,     771,   414,         0,            0, 0           , +x  ,      1,    21,  0.00457 , 0.000505   ,     1,           1,       1,   1
train_regrasp_off.h5,     772,   414,         1,            1, 1           , -x  ,      1,    10,  0.160879, 1.202306   ,     0,           0,       1,   0
train_regrasp_off.h5,     773,   414,         2,            2, 2           , +y  ,      1,    21,  0.004609, 0.000301   ,     1,           1,       1,   1
train_regrasp_off.h5,     774,   414,         3,            3, 3           , -y  ,      1,    21,  0.004612, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     775,   415,         0,            4, 4           , +z  ,      1,    20,  0.020685, 0.000232   ,     0,           0,       1,   0
train_regrasp_off.h5,     776,   415,         1,            5, 5           , -z  ,      1,    19,  0.036487, 0.001483   ,     0,           0,       1,   0
train_regrasp_off.h5,     777,   416,         0,            3, 3           , -y  ,      1,    21,  0.004549, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     778,   419,         0,            0, 0           , +x  ,      1,    21,  0.004519, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     779,   420,         0,            0, 0           , +x  ,      1,    21,  0.004561, 0.000415   ,     1,           1,       1,   1
train_regrasp_off.h5,     780,   420,         1,            1, 1           , -x  ,      1,    17,  0.065574, 0.047481   ,     0,           0,       1,   0
train_regrasp_off.h5,     781,   420,         2,            2, 2           , +y  ,      1,    21,  0.004559, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     782,   420,         3,            3, 3           , -y  ,      1,    21,  0.004635, 0.000271   ,     1,           1,       1,   1
train_regrasp_off.h5,     783,   420,         4,            4, 4           , +z  ,      1,    21,  0.004598, 0.000337   ,     1,           1,       1,   1
train_regrasp_off.h5,     784,   420,         5,            5, 5           , -z  ,      1,    21,  0.004537, 0.000287   ,     1,           1,       1,   1
train_regrasp_off.h5,     785,   421,         0,            1, 1           , -x  ,      1,    21,  0.00446 , 0.000662   ,     1,           1,       1,   1
train_regrasp_off.h5,     786,   421,         1,            3, 3           , -y  ,      1,    21,  0.004632, 0.000143   ,     1,           1,       1,   1
train_regrasp_off.h5,     787,   421,         2,            4, 4           , +z  ,      1,    21,  0.004352, 0.000961   ,     1,           1,       1,   1
train_regrasp_off.h5,     788,   421,         3,            5, 5           , -z  ,      1,    11,  0.194068, 1.244726   ,     0,           0,       1,   0
train_regrasp_off.h5,     789,   422,         0,            0, 0           , +x  ,      1,    21,  0.004599, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     790,   422,         1,            1, 1           , -x  ,      1,    21,  0.003662, 0.004589   ,     1,           1,       1,   1
train_regrasp_off.h5,     791,   422,         2,            3, 3           , -y  ,      1,    21,  0.004429, 0.000329   ,     1,           1,       1,   1
train_regrasp_off.h5,     792,   422,         3,            5, 5           , -z  ,      1,    21,  0.004626, 0.000275   ,     1,           1,       1,   1
train_regrasp_off.h5,     793,   423,         0,            0, 0           , +x  ,      1,    21,  0.004623, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     794,   423,         1,            1, 1           , -x  ,      1,    14,  0.119943, 0.591248   ,     0,           0,       1,   0
train_regrasp_off.h5,     795,   423,         2,            5, 5           , -z  ,      1,    21,  0.00454 , 0.000431   ,     1,           1,       1,   1
train_regrasp_off.h5,     796,   424,         0,            2, 2           , +y  ,      1,    21,  0.004444, 0.000888   ,     1,           1,       1,   1
train_regrasp_off.h5,     797,   424,         1,            3, 3           , -y  ,      1,    12,  0.18238 , 0.942174   ,     0,           0,       1,   0
train_regrasp_off.h5,     798,   425,         0,            0, 0           , +x  ,      1,    21,  0.004558, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     799,   425,         1,            2, 2           , +y  ,      1,    21,  0.004618, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     800,   425,         2,            3, 3           , -y  ,      1,    21,  0.00456 , 0.000206   ,     1,           1,       1,   1
train_regrasp_off.h5,     801,   426,         0,            2, 2           , +y  ,      1,    21,  0.004551, 0.000146   ,     1,           1,       1,   1
train_regrasp_off.h5,     802,   426,         1,            3, 3           , -y  ,      1,    19,  0.036773, 0.000614   ,     0,           0,       1,   0
train_regrasp_off.h5,     803,   427,         0,            1, 1           , -x  ,      1,    21,  0.004523, 0.000618   ,     1,           1,       1,   1
train_regrasp_off.h5,     804,   427,         1,            2, 2           , +y  ,      1,    10,  0.199243, 1.585699   ,     0,           0,       1,   0
train_regrasp_off.h5,     805,   427,         2,            3, 3           , -y  ,      1,    13,  0.152943, 0.91937    ,     0,           0,       1,   0
train_regrasp_off.h5,     806,   431,         0,            3, 3           , -y  ,      1,    21,  0.004491, 0.00031    ,     1,           1,       1,   1
train_regrasp_off.h5,     807,   432,         0,            1, 1           , -x  ,      1,    16,  0.083536, 0.228077   ,     0,           0,       1,   0
train_regrasp_off.h5,     808,   432,         1,            2, 2           , +y  ,      1,    21,  0.004657, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     809,   432,         2,            3, 3           , -y  ,      1,    14,  0.199331, 0.870447   ,     0,           0,       1,   0
train_regrasp_off.h5,     810,   433,         0,            2, 2           , +y  ,      1,    16,  0.05966 , 0.327492   ,     0,           0,       1,   0
train_regrasp_off.h5,     811,   434,         0,            1, 1           , -x  ,      1,    16,  0.083442, 0.302289   ,     0,           0,       1,   0
train_regrasp_off.h5,     812,   434,         1,            2, 2           , +y  ,      1,    13,  0.137595, 0.736197   ,     0,           0,       1,   0
train_regrasp_off.h5,     813,   434,         2,            3, 3           , -y  ,      1,    13,  0.125916, 1.011002   ,     0,           0,       1,   0
train_regrasp_off.h5,     814,   435,         0,            1, 1           , -x  ,      1,    21,  0.004602, 0.000254   ,     1,           1,       1,   1
train_regrasp_off.h5,     815,   436,         0,            0, 0           , +x  ,      1,    21,  0.00461 , 0.000321   ,     1,           1,       1,   1
train_regrasp_off.h5,     816,   436,         1,            1, 1           , -x  ,      1,    21,  0.004662, 0.000457   ,     1,           1,       1,   1
train_regrasp_off.h5,     817,   436,         2,            2, 2           , +y  ,      1,    21,  0.004687, 0.000616   ,     1,           1,       1,   1
train_regrasp_off.h5,     818,   437,         0,            3, 3           , -y  ,      1,    16,  0.055812, 0.251222   ,     0,           0,       1,   0
train_regrasp_off.h5,     819,   438,         0,            3, 3           , -y  ,      1,    21,  0.004658, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     820,   438,         1,            5, 5           , -z  ,      1,    21,  0.004898, 0.00099    ,     1,           1,       1,   1
train_regrasp_off.h5,     821,   439,         0,            0, 0           , +x  ,      1,    17,  0.056035, 0.040096   ,     0,           0,       1,   0
train_regrasp_off.h5,     822,   439,         1,            2, 2           , +y  ,      1,    21,  0.004545, 0.000197   ,     1,           1,       1,   1
train_regrasp_off.h5,     823,   439,         2,            5, 5           , -z  ,      1,    21,  0.004596, 0.000427   ,     1,           1,       1,   1
train_regrasp_off.h5,     824,   440,         0,            2, 2           , +y  ,      1,    21,  0.004646, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     825,   441,         0,            5, 5           , -z  ,      1,    21,  0.00493 , 0.001419   ,     1,           1,       1,   1
train_regrasp_off.h5,     826,   442,         0,            5, 5           , -z  ,      1,    21,  0.004582, 0.000402   ,     1,           1,       1,   1
train_regrasp_off.h5,     827,   443,         0,            0, 0           , +x  ,      1,    21,  0.004601, 0.000312   ,     1,           1,       1,   1
train_regrasp_off.h5,     828,   443,         1,            5, 5           , -z  ,      1,    21,  0.004549, 5.6e-05    ,     1,           1,       1,   1
train_regrasp_off.h5,     829,   444,         0,            2, 2           , +y  ,      1,    21,  0.004618, 0.00038    ,     1,           1,       1,   1
train_regrasp_off.h5,     830,   445,         0,            3, 3           , -y  ,      1,    16,  0.064997, 0.208099   ,     0,           0,       1,   0
train_regrasp_off.h5,     831,   445,         1,            5, 5           , -z  ,      1,    21,  0.00459 , 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     832,   446,         0,            1, 1           , -x  ,      1,    17,  0.055919, 0.047759   ,     0,           0,       1,   0
train_regrasp_off.h5,     833,   446,         1,            5, 5           , -z  ,      1,    21,  0.004863, 0.00175    ,     1,           1,       1,   1
train_regrasp_off.h5,     834,   447,         0,            2, 2           , +y  ,      1,    21,  0.004553, 0.000759   ,     1,           1,       1,   1
train_regrasp_off.h5,     835,   448,         0,            5, 5           , -z  ,      1,    21,  0.004665, 0.000466   ,     1,           1,       1,   1
train_regrasp_off.h5,     836,   449,         0,            0, 0           , +x  ,      1,    21,  0.004589, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     837,   449,         1,            2, 2           , +y  ,      1,    21,  0.004564, 0.000446   ,     1,           1,       1,   1
train_regrasp_off.h5,     838,   449,         2,            3, 3           , -y  ,      1,    21,  0.004539, 0.000278   ,     1,           1,       1,   1
train_regrasp_off.h5,     839,   452,         0,            0, 0           , +x  ,      1,    15,  0.037459, 0.309187   ,     0,           0,       1,   0
train_regrasp_off.h5,     840,   452,         1,            1, 1           , -x  ,      1,    21,  0.004641, 0.000542   ,     1,           1,       1,   1
train_regrasp_off.h5,     841,   452,         2,            2, 2           , +y  ,      1,    21,  0.004879, 0.001276   ,     1,           1,       1,   1
train_regrasp_off.h5,     842,   452,         3,            5, 5           , -z  ,      1,    13,  0.209763, 0.864076   ,     0,           0,       1,   0
train_regrasp_off.h5,     843,   453,         0,            0, 0           , +x  ,      1,    21,  0.004548, 8.1e-05    ,     1,           1,       1,   1
train_regrasp_off.h5,     844,   453,         1,            1, 1           , -x  ,      1,    21,  0.004578, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     845,   453,         2,            2, 2           , +y  ,      1,    21,  0.004556, 0.000269   ,     1,           1,       1,   1
train_regrasp_off.h5,     846,   453,         3,            3, 3           , -y  ,      1,    21,  0.004575, 0.00019    ,     1,           1,       1,   1
train_regrasp_off.h5,     847,   453,         4,            5, 5           , -z  ,      1,    21,  0.004521, 0.000589   ,     1,           1,       1,   1
train_regrasp_off.h5,     848,   454,         0,            0, 0           , +x  ,      1,    14,  0.058889, 0.597818   ,     0,           0,       1,   0
train_regrasp_off.h5,     849,   454,         1,            1, 1           , -x  ,      1,    21,  0.00458 , 0.000108   ,     1,           1,       1,   1
train_regrasp_off.h5,     850,   454,         2,            2, 2           , +y  ,      1,    21,  0.004658, 6.1e-05    ,     1,           1,       1,   1
train_regrasp_off.h5,     851,   454,         3,            3, 3           , -y  ,      1,    21,  0.004515, 0.000379   ,     1,           1,       1,   1
train_regrasp_off.h5,     852,   454,         4,            5, 5           , -z  ,      1,    21,  0.004577, 0.000323   ,     1,           1,       1,   1
train_regrasp_off.h5,     853,   455,         0,            0, 0           , +x  ,      1,    17,  0.052495, 0.048887   ,     0,           0,       1,   0
train_regrasp_off.h5,     854,   455,         1,            1, 1           , -x  ,      1,    21,  0.004596, 0.000449   ,     1,           1,       1,   1
train_regrasp_off.h5,     855,   455,         2,            2, 2           , +y  ,      1,    21,  0.004537, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     856,   455,         3,            3, 3           , -y  ,      1,    21,  0.004572, 0.000243   ,     1,           1,       1,   1
train_regrasp_off.h5,     857,   456,         0,            0, 0           , +x  ,      1,    21,  0.004706, 0.000508   ,     1,           1,       1,   1
train_regrasp_off.h5,     858,   456,         1,            1, 1           , -x  ,      1,    21,  0.00465 , 0.000617   ,     1,           1,       1,   1
train_regrasp_off.h5,     859,   456,         2,            5, 5           , -z  ,      1,    21,  0.004273, 0.001752   ,     1,           1,       1,   1
train_regrasp_off.h5,     860,   457,         0,            0, 0           , +x  ,      1,    15,  0.098041, 0.490189   ,     0,           0,       1,   0
train_regrasp_off.h5,     861,   457,         1,            1, 1           , -x  ,      1,    21,  0.004511, 0.000333   ,     1,           1,       1,   1
train_regrasp_off.h5,     862,   457,         2,            2, 2           , +y  ,      1,    21,  0.004534, 0.000311   ,     1,           1,       1,   1
train_regrasp_off.h5,     863,   457,         3,            3, 3           , -y  ,      1,    21,  0.004573, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     864,   458,         0,            1, 1           , -x  ,      1,    21,  0.004568, 0.000258   ,     1,           1,       1,   1
train_regrasp_off.h5,     865,   458,         1,            2, 2           , +y  ,      1,    21,  0.004632, 0.000412   ,     1,           1,       1,   1
train_regrasp_off.h5,     866,   458,         2,            3, 3           , -y  ,      1,    14,  0.064029, 0.478959   ,     0,           0,       1,   0
train_regrasp_off.h5,     867,   458,         3,            5, 5           , -z  ,      1,    21,  0.005533, 0.001749   ,     1,           1,       1,   1
train_regrasp_off.h5,     868,   459,         0,            0, 0           , +x  ,      1,    21,  0.004517, 0.000517   ,     1,           1,       1,   1
train_regrasp_off.h5,     869,   459,         1,            2, 2           , +y  ,      1,    21,  0.004603, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     870,   459,         2,            5, 5           , -z  ,      1,    21,  0.004563, 0.00031    ,     1,           1,       1,   1
train_regrasp_off.h5,     871,   460,         0,            3, 3           , -y  ,      1,    14,  0.051257, 0.642559   ,     0,           0,       1,   0
train_regrasp_off.h5,     872,   460,         1,            5, 5           , -z  ,      1,    21,  0.004573, 0.000545   ,     1,           1,       1,   1
train_regrasp_off.h5,     873,   462,         0,            0, 0           , +x  ,      1,    21,  0.004544, 0.000386   ,     1,           1,       1,   1
train_regrasp_off.h5,     874,   462,         1,            1, 1           , -x  ,      1,    21,  0.004709, 0.000763   ,     1,           1,       1,   1
train_regrasp_off.h5,     875,   464,         0,            2, 2           , +y  ,      1,    21,  0.004567, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     876,   464,         1,            3, 3           , -y  ,      1,    16,  0.044334, 0.189832   ,     0,           0,       1,   0
train_regrasp_off.h5,     877,   465,         0,            2, 2           , +y  ,      1,    21,  0.004657, 0.000219   ,     1,           1,       1,   1
train_regrasp_off.h5,     878,   465,         1,            3, 3           , -y  ,      1,    21,  0.004572, 0.000521   ,     1,           1,       1,   1
train_regrasp_off.h5,     879,   466,         0,            0, 0           , +x  ,      1,    21,  0.004544, 0.000385   ,     1,           1,       1,   1
train_regrasp_off.h5,     880,   466,         1,            2, 2           , +y  ,      1,    21,  0.004557, 0.000234   ,     1,           1,       1,   1
train_regrasp_off.h5,     881,   466,         2,            3, 3           , -y  ,      1,    21,  0.004611, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     882,   466,         3,            5, 5           , -z  ,      1,    21,  0.004626, 0.000225   ,     1,           1,       1,   1
train_regrasp_off.h5,     883,   467,         0,            0, 2           , +x  ,      0,    21,  0.004606, 0.0        ,     1,           1,       0,   0
train_regrasp_off.h5,     884,   467,         1,            1, 1           , -x  ,      1,    21,  0.004626, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     885,   467,         2,            2, 2           , +y  ,      0,    21,  0.004606, 0.0        ,     1,           1,       0,   0
train_regrasp_off.h5,     886,   467,         3,            3, 3           , -y  ,      1,    21,  0.004632, 0.000279   ,     1,           1,       1,   1
train_regrasp_off.h5,     887,   467,         4,            5, 5           , -z  ,      1,    16,  0.058924, 0.221049   ,     0,           0,       1,   0
train_regrasp_off.h5,     888,   468,         0,            0, 0           , +x  ,      1,    16,  0.052141, 0.290837   ,     0,           0,       1,   0
train_regrasp_off.h5,     889,   468,         1,            2, 2           , +y  ,      1,    14,  0.062353, 0.437975   ,     0,           0,       1,   0
train_regrasp_off.h5,     890,   468,         2,            3, 3           , -y  ,      1,    18,  0.045877, 0.022746   ,     0,           0,       1,   0
train_regrasp_off.h5,     891,   468,         3,            4, 4           , +z  ,      1,    21,  0.004778, 0.000802   ,     1,           1,       1,   1
train_regrasp_off.h5,     892,   469,         0,            1, 1           , -x  ,      1,    21,  0.004515, 0.000224   ,     1,           1,       1,   1
train_regrasp_off.h5,     893,   469,         1,            3, 3           , -y  ,      1,    12,  0.111343, 0.924623   ,     0,           0,       1,   0
train_regrasp_off.h5,     894,   469,         2,            4, 4           , +z  ,      1,    21,  0.004579, 0.000254   ,     1,           1,       1,   1
train_regrasp_off.h5,     895,   470,         0,            1, 1           , -x  ,      1,    21,  0.004609, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     896,   470,         1,            2, 2           , +y  ,      1,    21,  0.004616, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     897,   471,         0,            1, 1           , -x  ,      1,    21,  0.0046  , 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     898,   471,         1,            2, 2           , +y  ,      1,    21,  0.004555, 0.0        ,     1,           1,       1,   1
train_regrasp_off.h5,     899,   471,         2,            4, 4           , +z  ,      1,    21,  0.004582, 0.0        ,     1,           1,       1,   1
